19.312,29.992,0,1,2
18.605,42.078,0,2,1
18.135,43.623,0,2,1
19.029,43.377,0,2,1
18.322,44.922,0,2,1
17.636,43.433,0,2,1
19.787,44.078,0,1,2
18.807,45.252,0,2,1
20.383,48.115,0,1,2
19.68,46.803,0,2,1
24.432,50.327,0,1,2
28.832,56.778,0,2,1
27.594,59.185,0,1,2
24.462,50.708,0,1,2
28.55,56.177,0,1,2
31.603,56.845,0,1,2
31.416,59.64,0,2,1
36.546,63.657,0,1,2
48.826,65.69,0,1,2
46.325,60.882,0,1,2
38.965,66.47,0,1,2
40.173,69.832,0,1,2
38.752,65.96,0,1,2
51.041,71.403,0,2,1
40.488,70.13,0,1,2
46.876,73.63,0,1,2
55.972,72.557,0,2,1
45.812,71.202,0,1,2
41.801,73.993,0,1,2
11.774,29.388,0,2,1
14.472,35.9,0,2,1
13.543,33.542,0,2,1
12.645,31.19,0,2,1
12.279,30.423,0,2,1
16.07,40.048,0,2,1
12.538,31.173,0,1,2
13.424,33.2,0,2,1
13.583,33.532,0,2,1
12.707,31.755,0,2,1
14.142,32.733,0,2,1
13.086,31.605,0,2,1
13.263,31.727,0,2,1
14.548,35.838,0,2,1
13.749,33.408,0,2,1
17.688,42.32,0,2,1
14.634,32.197,0,2,1
15.059,33.495,0,2,1
14.273,34.64,0,2,1
15.818,33.537,0,2,1
14.959,36.128,0,2,1
15.382,36.187,0,2,1
16.255,37.738,0,2,1
18.614,41.287,0,2,1
17.544,40.655,0,2,1
21.178,41.895,0,1,2
26.933,52.285,0,2,1
23.704,45.757,0,2,1
23.741,48.93,0,2,1
29.356,52.512,0,1,2
29.517,55.147,0,2,1
46.579,61.357,0,1,2
44.077,56.548,0,1,2
36.298,59.59,0,2,1
31.932,58.04,0,1,2
35.09,56.228,0,2,1
38.595,60.882,0,2,1
34.877,55.718,0,2,1
36.613,59.888,0,2,1
41.17,62.153,0,2,1
43.001,63.388,0,2,1
41.937,60.96,0,2,1
10.831,26.65,0,2,1
14.701,36.855,0,1,2
16.299,41.003,0,1,2
37.926,63.752,0,2,1
12.398,30.945,0,2,1
13.798,34.268,0,2,1
11.197,27.417,0,2,1
13.838,34.258,0,2,1
12.485,31.12,0,1,2
13.383,33.09,0,2,1
12.293,28.5,0,1,2
11.637,27.832,0,2,1
12.613,30.033,0,2,1
13.483,32.738,0,1,2
14.508,35.728,0,2,1
12.872,28.2,0,1,2
17.648,42.21,0,2,1
14.008,33.97,0,1,2
13.113,29.225,0,1,2
14.693,35.458,0,1,2
14.351,30.632,0,1,2
15.117,35.517,0,1,2
15.99,37.068,0,1,2
20.667,40.563,0,1,2
17.278,39.985,0,1,2
23.519,43.013,0,1,2
20.697,40.945,0,1,2
22.563,46.022,0,1,2
26.833,51.555,0,1,2
29.215,51.608,0,1,2
28.718,54.37,0,1,2
43.936,55.645,0,1,2
46.438,60.453,0,1,2
31.45,57.09,0,1,2
33.934,53.307,0,1,2
35.142,56.668,0,1,2
33.721,52.797,0,1,2
37.439,57.96,0,1,2
35.456,56.967,0,1,2
40.014,59.232,0,1,2
40.781,58.038,0,1,2
15.541,38.93,0,1,2
41.844,60.467,0,1,2
36.77,60.83,0,1,2
14.743,36.923,0,2,1
15.166,37.675,0,2,1
15.532,38.442,0,2,1
15.483,38.575,0,1,2
15.815,38.37,0,1,2
14.504,36.137,0,2,1
15.851,39.352,0,1,2
15.767,39.208,0,2,1
17.029,39.985,0,2,1
17.521,39.448,0,2,1
16.281,39.907,0,1,2
15.973,38.857,0,2,1
16.468,39.885,0,2,1
17.946,40.747,0,2,1
17.183,41.018,0,1,2
16.527,40.638,0,1,2
17.698,42.42,0,1,2
18.802,41.542,0,1,2
17.213,42.127,0,1,2
18.572,43.972,0,1,2
19.007,45.203,0,2,1
23.249,47.467,0,1,2
23.278,47.848,0,1,2
28.266,54.178,0,1,2
26.277,56.535,0,1,2
27.233,53.527,0,1,2
30.648,54.232,0,1,2
45.369,58.268,0,1,2
30.511,57.212,0,1,2
47.871,63.077,0,1,2
38.856,67.182,0,1,2
35.59,61.043,0,1,2
37.648,63.82,0,1,2
37.435,63.31,0,1,2
46.453,68.848,0,1,2
39.171,67.48,0,1,2
45.559,70.98,0,1,2
40.484,71.343,0,1,2
44.495,68.552,0,1,2
49.029,70.12,0,1,2
16.763,41.823,0,2,1
16.576,41.358,0,1,2
17.129,42.59,0,2,1
16.98,42.63,0,1,2
16.258,40.69,0,2,1
16.949,41.713,0,1,2
17.711,43.367,0,1,2
18.626,44.133,0,2,1
17.57,43.005,0,2,1
17.669,43.332,0,1,2
18.065,44.033,0,2,1
19.543,44.895,0,2,1
18.316,44.285,0,2,1
17.256,42.948,0,2,1
19.119,43.597,0,2,1
20.128,45.235,0,1,2
17.915,44.063,0,1,2
19.086,45.845,0,1,2
18.6,45.552,0,1,2
19.959,47.397,0,1,2
20.496,48.943,0,2,1
27.664,59.96,0,1,2
29.399,57.522,0,1,2
24.636,50.892,0,1,2
24.666,51.273,0,1,2
28.621,56.952,0,1,2
31.781,57.575,0,1,2
31.672,60.455,0,2,1
46.502,61.612,0,1,2
49.004,66.42,0,1,2
36.724,64.387,0,1,2
40.243,70.607,0,1,2
38.823,66.735,0,1,2
39.035,67.245,0,1,2
47.587,72.192,0,1,2
40.558,70.905,0,1,2
45.883,71.977,0,1,2
50.162,73.463,0,1,2
46.946,74.405,0,1,2
41.872,74.768,0,1,2
9.912,24.397,0,2,1
14.188,35.68,0,2,1
12.932,32.267,0,1,2
14.007,34.4,0,1,2
14.228,35.67,0,2,1
12.989,32.155,0,1,2
11.401,25.823,0,1,2
12.629,29.568,0,1,2
13.988,33.773,0,1,2
10.953,26.295,0,1,2
14.898,37.14,0,2,1
12.543,27.315,0,1,2
18.075,43.52,0,1,2
14.513,35.005,0,1,2
12.302,26.29,0,1,2
15.198,36.493,0,1,2
13.781,28.722,0,1,2
15.662,36.133,0,1,2
16.535,37.685,0,1,2
17.823,40.602,0,1,2
21.212,41.18,0,1,2
22.949,41.103,0,1,2
21.242,41.562,0,1,2
21.993,44.112,0,1,2
27.338,52.59,0,1,2
29.72,52.643,0,1,2
29.977,53.523,0,1,2
44.441,56.68,0,1,2
46.943,61.488,0,1,2
32.709,56.243,0,1,2
34.572,54.758,0,1,2
33.364,51.397,0,1,2
36.869,56.05,0,1,2
33.151,50.887,0,1,2
34.886,55.057,0,1,2
39.444,57.322,0,1,2
40.211,56.128,0,1,2
36.2,58.92,0,1,2
14.554,36.503,0,1,2
41.275,58.557,0,1,2
14.164,35.312,0,1,2
14.486,36.038,0,2,1
13.6,33.707,0,2,1
14.532,36.088,0,1,2
15.766,37.153,0,1,2
14.995,36.858,0,1,2
15.15,36.977,0,1,2
17.529,42.347,0,1,2
14.863,36.778,0,2,1
15.24,37.31,0,1,2
16.345,36.853,0,1,2
17.484,38.278,0,1,2
16.172,39.53,0,1,2
15.486,38.042,0,1,2
16.586,37.878,0,1,2
16.657,39.823,0,1,2
18.158,42.658,0,1,2
17.531,41.375,0,1,2
22.208,44.87,0,1,2
22.237,45.252,0,1,2
27.133,53.068,0,1,2
26.247,50.377,0,1,2
25.291,53.385,0,1,2
29.515,53.122,0,1,2
29.378,56.102,0,1,2
46.738,61.967,0,1,2
44.236,57.158,0,1,2
34.457,59.933,0,1,2
37.87,64.032,0,1,2
36.662,60.67,0,1,2
36.45,60.16,0,1,2
40.167,65.323,0,1,2
42.743,66.595,0,1,2
38.185,64.33,0,1,2
44.573,67.83,0,1,2
43.509,65.402,0,1,2
14.373,35.167,0,1,2
39.499,68.193,0,1,2
14.594,36.493,0,2,1
13.298,33.033,0,1,2
13.355,32.922,0,1,2
11.181,25.058,0,1,2
11.318,27.062,0,1,2
12.995,30.335,0,1,2
15.263,37.963,0,2,1
14.354,34.54,0,1,2
12.001,25.543,0,1,2
18.441,44.287,0,1,2
16.901,38.452,0,1,2
13.479,27.975,0,1,2
12.242,26.568,0,1,2
14.879,35.772,0,1,2
18.189,41.368,0,1,2
16.028,36.9,0,1,2
15.564,37.26,0,1,2
21.578,41.947,0,1,2
27.703,53.357,0,1,2
21.608,42.328,0,1,2
21.879,44.157,0,1,2
22.835,41.148,0,1,2
30.086,53.41,0,1,2
29.863,53.568,0,1,2
47.309,62.255,0,1,2
44.807,57.447,0,1,2
32.595,56.288,0,1,2
33.25,51.442,0,1,2
34.458,54.803,0,1,2
33.038,50.932,0,1,2
36.755,56.095,0,1,2
34.773,55.102,0,1,2
39.331,57.367,0,1,2
41.161,58.602,0,1,2
40.097,56.173,0,1,2
36.087,58.965,0,1,2
14.203,35.302,0,2,1
14.077,35.043,0,2,1
13.739,33.448,0,2,1
14.365,33.83,0,1,2
13.837,33.568,0,2,1
12.78,31.877,0,1,2
13.839,33.615,0,1,2
14.944,33.53,0,1,2
15.201,37.682,0,2,1
18.341,44.163,0,2,1
15.185,34.555,0,1,2
14.363,34.847,0,1,2
15.049,36.335,0,1,2
17.634,40.862,0,1,2
16.083,34.955,0,1,2
16.345,37.945,0,1,2
21.022,41.44,0,1,2
27.188,52.432,0,1,2
15.472,36.393,0,1,2
23.891,50.062,0,1,2
21.052,41.822,0,1,2
24.847,47.053,0,1,2
44.292,56.522,0,1,2
29.57,52.485,0,1,2
29.074,55.247,0,1,2
31.805,57.967,0,1,2
46.794,61.33,0,1,2
36.47,60.708,0,1,2
35.049,56.837,0,1,2
35.262,57.347,0,1,2
38.767,62.0,0,1,2
36.785,61.007,0,1,2
42.109,62.078,0,1,2
43.172,64.507,0,1,2
38.098,64.87,0,1,2
14.063,34.908,0,2,1
14.572,36.078,0,1,2
15.805,37.143,0,1,2
15.034,36.848,0,1,2
15.189,36.967,0,1,2
14.439,35.648,0,2,1
14.817,36.185,0,1,2
16.384,36.843,0,1,2
16.625,37.868,0,1,2
17.208,41.313,0,1,2
15.748,38.405,0,1,2
17.276,38.088,0,1,2
15.063,36.917,0,1,2
17.735,41.533,0,1,2
16.234,38.698,0,1,2
17.107,40.25,0,1,2
21.784,43.745,0,1,2
21.814,44.127,0,1,2
26.709,51.943,0,1,2
24.812,52.813,0,1,2
25.769,49.805,0,1,2
28.954,54.977,0,1,2
29.091,51.997,0,1,2
43.813,56.033,0,1,2
46.314,60.842,0,1,2
34.034,58.808,0,1,2
37.392,63.46,0,1,2
35.971,59.588,0,1,2
36.184,60.098,0,1,2
37.706,63.758,0,1,2
39.688,64.752,0,1,2
44.094,67.258,0,1,2
43.031,64.83,0,1,2
39.02,67.622,0,1,2
42.264,66.023,0,1,2
14.249,35.377,0,1,2
15.351,35.975,0,1,2
14.814,35.582,0,2,1
14.991,35.703,0,2,1
14.597,35.717,0,2,1
14.759,35.965,0,2,1
15.93,35.675,0,1,2
17.541,42.198,0,1,2
16.171,36.7,0,1,2
15.006,36.59,0,2,1
15.691,38.078,0,2,1
17.069,37.1,0,1,2
16.177,38.408,0,2,1
17.05,39.96,0,2,1
17.837,41.712,0,2,1
26.652,52.208,0,2,1
19.409,43.508,0,2,1
21.773,43.952,0,1,2
25.832,49.198,0,1,2
24.876,52.207,0,1,2
29.215,52.283,0,1,2
29.236,55.07,0,2,1
46.438,61.128,0,1,2
43.937,56.32,0,1,2
34.158,59.095,0,1,2
37.455,62.853,0,1,2
36.247,59.492,0,1,2
39.752,64.145,0,1,2
36.035,58.982,0,1,2
37.77,63.152,0,1,2
39.084,67.015,0,1,2
42.328,65.417,0,1,2
44.158,66.652,0,1,2
43.094,64.223,0,1,2
13.777,33.0,0,2,1
14.452,34.005,0,1,2
13.526,32.773,0,2,1
15.243,36.982,0,2,1
13.777,33.0,0,2,1
15.031,33.705,0,1,2
15.272,34.73,0,1,2
18.5,43.852,0,2,1
14.05,34.005,0,2,1
14.736,35.493,0,2,1
16.04,34.737,0,1,2
16.032,37.103,0,2,1
15.159,35.552,0,2,1
17.321,40.02,0,2,1
18.392,40.652,0,2,1
20.757,41.065,0,1,2
26.71,51.65,0,2,1
29.275,51.728,0,1,2
24.712,46.743,0,1,2
23.755,49.752,0,1,2
28.778,54.49,0,1,2
31.51,57.21,0,1,2
46.498,60.573,0,1,2
43.996,55.765,0,1,2
36.334,60.398,0,1,2
35.126,57.037,0,1,2
34.914,56.527,0,1,2
38.631,61.69,0,1,2
36.649,60.697,0,1,2
43.037,64.197,0,1,2
13.561,30.502,0,2,1
37.963,64.56,0,1,2
16.475,38.613,0,2,1
41.974,61.768,0,1,2
41.207,62.962,0,1,2
12.181,27.418,0,2,1
12.745,25.383,0,2,1
15.19,35.033,0,2,1
19.615,45.095,0,2,1
13.098,26.613,0,1,2
15.499,36.0,0,2,1
16.184,37.488,0,2,1
16.192,36.762,0,2,1
17.066,38.313,0,2,1
14.299,27.992,0,2,1
18.354,41.23,0,2,1
22.15,42.45,0,1,2
19.425,41.862,0,2,1
30.038,53.552,0,1,2
22.735,44.202,0,1,2
22.689,41.042,0,2,1
45.362,53.242,0,2,1
30.719,53.613,0,1,2
45.778,57.862,0,1,2
48.28,62.67,0,1,2
33.451,56.333,0,1,2
35.314,54.848,0,1,2
37.611,56.14,0,1,2
33.893,50.977,0,1,2
34.106,51.487,0,1,2
35.629,55.147,0,1,2
42.017,58.647,0,1,2
40.186,57.412,0,1,2
40.953,56.218,0,1,2
36.942,59.01,0,1,2
12.614,29.485,0,1,2
15.704,38.318,0,2,1
14.618,34.318,0,1,2
12.498,26.675,0,1,2
18.882,44.702,0,1,2
15.612,36.703,0,1,2
14.171,28.922,0,1,2
15.647,36.05,0,1,2
16.52,37.602,0,1,2
12.739,27.7,0,1,2
14.927,35.215,0,1,2
21.197,41.097,0,1,2
17.809,40.518,0,1,2
21.978,44.028,0,1,2
22.934,41.02,0,1,2
21.227,41.478,0,1,2
27.051,52.543,0,1,2
30.134,52.853,0,1,2
47.357,61.698,0,1,2
44.855,56.89,0,1,2
29.962,53.44,0,1,2
32.694,56.16,0,1,2
34.557,54.675,0,1,2
33.349,51.313,0,1,2
33.136,50.803,0,1,2
36.854,55.967,0,1,2
39.429,57.238,0,1,2
34.872,54.973,0,1,2
41.26,58.473,0,1,2
40.196,56.045,0,1,2
36.185,58.837,0,1,2
15.859,38.437,0,2,1
14.12,30.783,0,1,2
13.878,29.758,0,1,2
14.793,34.593,0,1,2
19.059,44.823,0,1,2
16.003,37.313,0,1,2
14.948,30.787,0,1,2
15.318,35.825,0,1,2
15.906,36.878,0,1,2
16.779,38.43,0,1,2
18.067,41.347,0,1,2
21.456,41.925,0,1,2
45.246,57.5,0,1,2
23.712,42.885,0,1,2
21.486,42.307,0,1,2
30.74,55.305,0,1,2
28.143,53.41,0,1,2
47.748,62.308,0,1,2
22.756,45.893,0,1,2
30.525,53.463,0,1,2
33.472,58.025,0,1,2
35.335,56.54,0,1,2
33.914,52.668,0,1,2
34.127,53.178,0,1,2
37.632,57.832,0,1,2
35.65,56.838,0,1,2
42.038,60.338,0,1,2
40.974,57.91,0,1,2
36.963,60.702,0,1,2
40.207,59.103,0,1,2
17.009,38.233,0,1,2
15.201,36.947,0,1,2
18.044,43.42,0,1,2
17.25,39.258,0,1,2
15.447,37.678,0,1,2
15.96,38.92,0,2,1
17.66,38.85,0,1,2
16.618,39.46,0,1,2
17.491,41.012,0,1,2
17.753,41.468,0,1,2
22.024,44.185,0,1,2
25.197,53.575,0,1,2
26.727,51.878,0,1,2
26.153,50.567,0,1,2
29.11,51.932,0,1,2
43.831,55.968,0,1,2
28.972,54.912,0,1,2
46.333,60.777,0,1,2
34.052,58.743,0,1,2
37.776,64.222,0,1,2
36.568,60.86,0,1,2
36.355,60.35,0,1,2
40.072,65.513,0,1,2
15.507,34.29,0,1,2
38.09,64.52,0,1,2
43.415,65.592,0,1,2
39.404,68.383,0,1,2
42.648,66.785,0,1,2
44.478,68.02,0,1,2
18.457,43.817,0,2,1
15.749,35.315,0,1,2
15.117,35.517,0,1,2
14.693,35.458,0,1,2
16.159,34.907,0,1,2
14.008,33.97,0,1,2
20.667,40.563,0,1,2
17.278,39.985,0,1,2
20.697,40.945,0,1,2
15.99,37.068,0,1,2
23.695,49.632,0,1,2
26.833,51.555,0,1,2
24.651,46.623,0,1,2
29.215,51.608,0,1,2
28.718,54.37,0,1,2
43.936,55.645,0,1,2
46.438,60.453,0,1,2
31.45,57.09,0,1,2
36.274,60.278,0,1,2
35.066,56.917,0,1,2
34.854,56.407,0,1,2
38.571,61.57,0,1,2
36.589,60.577,0,1,2
42.977,64.077,0,1,2
41.147,62.842,0,1,2
41.913,61.648,0,1,2
37.903,64.44,0,1,2
12.153,23.663,0,1,2
15.816,35.257,0,2,1
16.501,36.745,0,2,1
20.194,44.795,0,2,1
14.616,27.248,0,1,2
16.51,36.018,0,2,1
17.383,37.57,0,2,1
18.671,40.487,0,2,1
30.101,52.342,0,1,2
19.742,41.118,0,2,1
22.096,42.265,0,1,2
22.783,39.805,0,1,2
22.43,41.678,0,1,2
30.782,52.403,0,1,2
45.568,52.185,0,2,1
51.073,61.587,0,1,2
48.572,56.778,0,1,2
35.377,53.638,0,1,2
33.514,55.123,0,1,2
35.692,53.937,0,1,2
37.674,54.93,0,1,2
33.956,49.767,0,1,2
34.169,50.277,0,1,2
40.249,56.202,0,1,2
42.08,57.437,0,1,2
41.016,55.008,0,1,2
37.005,57.8,0,1,2
20.436,45.82,0,1,2
18.703,44.548,0,1,2
19.389,46.037,0,1,2
20.916,45.72,0,1,2
19.874,46.33,0,1,2
20.747,47.882,0,1,2
21.434,47.86,0,1,2
25.706,50.577,0,1,2
25.735,50.958,0,1,2
30.328,60.375,0,1,2
28.816,56.025,0,1,2
29.733,56.13,0,1,2
36.141,62.89,0,1,2
31.198,56.078,0,1,2
45.92,60.115,0,1,2
48.421,64.923,0,1,2
31.061,59.058,0,1,2
41.356,69.785,0,1,2
40.148,66.423,0,1,2
39.935,65.913,0,1,2
49.956,73.145,0,1,2
53.334,70.927,0,1,2
49.58,71.967,0,1,2
42.984,73.947,0,1,2
41.67,70.083,0,1,2
47.004,70.695,0,1,2
16.057,36.282,0,2,1
16.743,37.77,0,2,1
14.857,28.273,0,2,1
16.751,37.043,0,2,1
17.624,38.595,0,2,1
18.912,41.512,0,2,1
30.305,53.342,0,1,2
22.3,43.265,0,1,2
19.983,42.143,0,2,1
20.27,42.835,0,2,1
22.987,40.805,0,1,2
45.772,53.185,0,2,1
30.986,53.403,0,1,2
48.776,57.778,0,1,2
51.277,62.587,0,1,2
33.718,56.123,0,1,2
35.581,54.638,0,1,2
34.373,51.277,0,1,2
34.16,50.767,0,1,2
37.878,55.93,0,1,2
35.896,54.937,0,1,2
40.453,57.202,0,1,2
37.21,58.8,0,1,2
42.284,58.437,0,1,2
41.22,56.008,0,1,2
14.718,35.582,0,2,1
15.425,36.413,0,2,1
16.298,37.965,0,2,1
17.504,40.523,0,1,2
18.658,41.513,0,2,1
16.467,35.873,0,1,2
21.005,41.912,0,1,2
26.692,51.738,0,2,1
24.004,50.598,0,1,2
29.239,51.84,0,1,2
24.96,47.59,0,1,2
31.758,58.057,0,1,2
29.276,54.6,0,2,1
46.462,60.685,0,1,2
43.961,55.877,0,1,2
36.583,61.245,0,1,2
35.375,57.883,0,1,2
36.897,61.543,0,1,2
38.88,62.537,0,1,2
35.162,57.373,0,1,2
41.455,63.808,0,1,2
43.285,65.043,0,1,2
38.211,65.407,0,1,2
17.153,37.362,0,1,2
42.222,62.615,0,1,2
16.11,37.902,0,2,1
16.984,39.453,0,2,1
17.479,40.292,0,1,2
19.343,43.002,0,2,1
21.691,43.4,0,1,2
26.833,51.555,0,1,2
24.689,52.087,0,1,2
25.645,49.078,0,1,2
29.215,51.608,0,1,2
29.252,54.477,0,2,1
43.936,55.645,0,1,2
37.268,62.733,0,1,2
36.06,59.372,0,1,2
46.438,60.453,0,1,2
34.158,58.42,0,1,2
35.847,58.862,0,1,2
42.907,64.103,0,1,2
43.971,66.532,0,1,2
39.565,64.025,0,1,2
42.141,65.297,0,1,2
37.583,63.032,0,1,2
38.897,66.895,0,1,2
16.903,36.532,0,2,1
17.779,37.937,0,1,2
18.841,40.898,0,2,1
19.912,41.623,0,2,1
22.551,42.167,0,1,2
30.318,52.78,0,1,2
23.006,40.298,0,2,1
23.015,43.43,0,1,2
45.679,52.498,0,2,1
48.789,57.217,0,1,2
31.0,52.842,0,1,2
33.732,55.562,0,1,2
51.291,62.025,0,1,2
35.595,54.077,0,1,2
34.386,50.715,0,1,2
34.174,50.205,0,1,2
35.909,54.375,0,1,2
37.891,55.368,0,1,2
40.467,56.64,0,1,2
42.297,57.875,0,1,2
41.234,55.447,0,1,2
37.223,58.238,0,1,2
16.118,37.383,0,2,1
17.155,40.038,0,2,1
18.478,40.932,0,2,1
20.825,41.37,0,1,2
26.397,52.098,0,1,2
23.938,50.772,0,1,2
24.895,47.763,0,1,2
29.566,52.962,0,1,2
44.287,56.998,0,1,2
46.789,61.807,0,1,2
28.847,54.795,0,1,2
31.578,57.515,0,1,2
36.517,61.418,0,1,2
36.832,61.717,0,1,2
35.097,57.547,0,1,2
38.814,62.71,0,1,2
35.309,58.057,0,1,2
41.39,63.982,0,1,2
42.157,62.788,0,1,2
43.22,65.217,0,1,2
38.146,65.58,0,1,2
20.733,40.917,0,1,2
20.762,41.298,0,1,2
17.344,40.252,0,1,2
26.586,52.277,0,1,2
24.793,51.915,0,2,1
25.046,47.917,0,1,2
29.755,53.14,0,1,2
28.784,54.723,0,1,2
44.476,57.177,0,1,2
31.516,57.443,0,1,2
46.978,61.985,0,1,2
36.669,61.572,0,1,2
38.966,62.863,0,1,2
35.461,58.21,0,1,2
35.248,57.7,0,1,2
36.983,61.87,0,1,2
41.541,64.135,0,1,2
42.308,62.942,0,1,2
43.371,65.37,0,1,2
38.297,65.733,0,1,2
19.232,42.612,0,2,1
21.579,43.083,0,1,2
26.521,52.01,0,1,2
26.458,53.947,0,1,2
25.863,49.702,0,1,2
29.689,52.873,0,1,2
28.838,55.037,0,1,2
44.41,56.91,0,1,2
46.912,61.718,0,1,2
32.333,59.228,0,1,2
37.486,63.357,0,1,2
37.8,63.655,0,1,2
42.358,65.92,0,1,2
36.065,59.485,0,1,2
36.278,59.995,0,1,2
39.782,64.648,0,1,2
44.188,67.155,0,1,2
43.125,64.727,0,1,2
39.114,67.518,0,1,2
20.723,41.12,0,1,2
28.744,54.545,0,1,2
29.153,53.95,0,1,2
25.602,51.983,0,1,2
26.758,53.082,0,1,2
25.007,47.738,0,1,2
46.534,58.92,0,1,2
35.421,58.032,0,1,2
36.63,61.393,0,1,2
31.476,57.265,0,1,2
35.209,57.522,0,1,2
49.035,63.728,0,1,2
38.926,62.685,0,1,2
36.944,61.692,0,1,2
41.502,63.957,0,1,2
43.332,65.192,0,1,2
42.269,62.763,0,1,2
38.258,65.555,0,1,2
25.631,52.365,0,1,2
26.788,53.463,0,1,2
26.695,48.08,0,2,1
29.183,54.332,0,1,2
28.774,54.927,0,1,2
46.563,59.302,0,1,2
49.065,64.11,0,1,2
31.506,57.647,0,1,2
36.659,61.775,0,1,2
35.451,58.413,0,1,2
36.974,62.073,0,1,2
35.238,57.903,0,1,2
38.956,63.067,0,1,2
41.531,64.338,0,1,2
43.362,65.573,0,1,2
42.298,63.145,0,1,2
38.287,65.937,0,1,2
32.888,58.89,0,2,1
31.314,54.575,0,2,1
31.549,53.697,0,1,2
31.809,56.145,0,2,1
47.725,59.457,0,2,1
50.227,64.265,0,2,1
36.376,61.538,0,1,2
41.84,65.085,0,2,1
45.577,69.692,0,2,1
41.627,64.575,0,2,1
43.048,68.447,0,2,1
43.362,68.745,0,2,1
46.498,70.855,0,2,1
23.413,42.505,0,1,2
55.328,72.103,0,2,1
44.676,72.608,0,2,1
54.264,69.675,0,2,1
46.786,57.953,0,2,1
32.154,58.245,0,1,2
52.445,67.428,0,1,2
49.943,62.62,0,1,2
34.886,60.965,0,1,2
36.708,59.473,0,1,2
35.5,56.112,0,1,2
35.287,55.602,0,1,2
39.005,60.765,0,1,2
37.022,59.772,0,1,2
41.58,62.037,0,1,2
43.41,63.272,0,1,2
42.347,60.843,0,1,2
38.336,63.635,0,1,2
46.191,53.708,0,2,1
30.58,53.93,0,1,2
33.312,56.65,0,1,2
48.369,58.305,0,1,2
50.871,63.113,0,1,2
35.133,55.158,0,1,2
33.925,51.797,0,1,2
33.712,51.287,0,1,2
40.006,57.722,0,1,2
37.43,56.45,0,1,2
35.448,55.457,0,1,2
41.836,58.957,0,1,2
40.772,56.528,0,1,2
36.762,59.32,0,1,2
45.297,55.428,0,1,2
48.255,57.353,0,2,1
57.801,67.37,0,1,2
49.918,59.867,0,1,2
56.593,64.008,0,1,2
56.38,63.498,0,1,2
50.757,62.162,0,2,1
61.008,67.247,0,1,2
58.115,67.668,0,1,2
63.584,68.518,0,1,2
67.339,67.478,0,1,2
63.96,69.697,0,1,2
53.538,71.165,0,2,1
48.878,60.635,0,1,2
51.379,65.443,0,1,2
35.245,60.265,0,1,2
41.919,64.407,0,1,2
43.127,67.768,0,1,2
41.707,63.897,0,1,2
44.842,69.047,0,2,1
43.442,68.067,0,1,2
49.83,71.567,0,1,2
45.764,70.21,0,2,1
48.767,69.138,0,1,2
44.756,71.93,0,1,2
60.374,59.795,0,1,2
52.004,62.76,0,1,2
59.755,68.843,0,2,1
64.061,71.97,0,1,2
60.963,72.205,0,2,1
59.543,68.333,0,2,1
67.611,72.465,0,2,1
68.619,75.623,0,2,1
54.506,67.568,0,1,2
69.108,73.223,0,2,1
67.013,74.42,0,1,2
69.875,72.03,0,2,1
63.465,77.013,0,2,1
62.257,73.652,0,2,1
62.044,73.142,0,2,1
70.113,77.273,0,2,1
69.515,79.228,0,1,2
62.567,76.682,0,2,1
42.445,67.378,0,2,1
71.121,80.432,0,2,1
72.377,76.838,0,2,1
63.489,77.845,0,2,1
42.381,65.617,0,2,1
42.269,66.752,0,2,1
43.0,66.145,0,2,1
42.651,66.068,0,2,1
43.303,66.78,0,2,1
48.912,66.633,0,2,1
47.656,70.227,0,2,1
34.033,51.467,0,1,2
45.688,68.893,0,2,1
35.123,53.303,0,2,1
36.652,55.605,0,2,1
37.041,55.992,0,2,1
35.944,55.632,0,1,2
39.237,57.673,0,1,2
37.4,59.908,0,1,2
38.785,56.753,0,1,2
33.915,49.942,0,2,1
36.339,54.55,0,2,1
34.722,52.577,0,1,2
36.727,54.937,0,2,1
36.476,54.84,0,2,1
37.623,53.883,0,1,2
38.923,56.745,0,1,2
36.179,56.853,0,1,2
34.347,51.765,0,1,2
36.864,55.227,0,2,1
39.06,57.047,0,1,2
37.282,53.007,0,1,2
36.476,54.84,0,1,2
35.661,55.628,0,1,2
39.208,55.312,0,1,2
39.584,56.49,0,1,2
39.317,55.962,0,1,2
36.864,55.227,0,2,1
39.06,57.047,0,1,2
37.933,59.117,0,1,2
37.425,53.42,0,1,2
39.705,56.348,0,1,2
39.972,56.877,0,1,2
35.804,55.957,0,2,1
42.09,58.462,0,1,2
38.321,59.503,0,1,2
38.433,56.578,0,2,1
40.517,61.238,0,2,1
